image_id,label,isNight,split
adv_outputs\ANN_pgd\processed_images\test\img_40353.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40354.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40355.png,1,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40356.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40357.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40358.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40359.png,1,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40360.png,1,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40361.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40362.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40363.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40364.png,1,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40365.png,1,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40366.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40367.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40368.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40369.png,1,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40370.png,1,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40371.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40372.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40373.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40374.png,1,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40375.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40376.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40377.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40378.png,1,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40379.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40380.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40381.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40382.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40383.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40384.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40385.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40386.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40387.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40388.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40389.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40390.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40391.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40392.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40393.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40394.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40395.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40396.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40397.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40398.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40399.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40400.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40401.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40402.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40403.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40404.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40405.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40406.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40407.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40408.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40409.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40410.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40411.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40412.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40413.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40414.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40415.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40416.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40417.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40418.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40419.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40420.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40421.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40422.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40423.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40424.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40425.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40426.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40427.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40428.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40429.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40430.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40431.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40432.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40433.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40434.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40435.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40436.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40437.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40438.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40439.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40440.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40441.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40442.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40443.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40444.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40445.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40446.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40447.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40448.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40449.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40450.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40451.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40452.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40453.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40454.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40455.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40456.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40457.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40458.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40459.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40460.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40461.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40462.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40463.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40464.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40465.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40466.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40467.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40468.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40469.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40470.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40471.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40472.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40473.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40474.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40475.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40476.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40477.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40478.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40479.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40480.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40481.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40482.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40483.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40484.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40485.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40486.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40487.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40488.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40489.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40490.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40491.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40492.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40493.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40494.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40495.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40496.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40497.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40498.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40499.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40500.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40501.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40502.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40503.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40504.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40505.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40506.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40507.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40508.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40509.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40510.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40511.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40512.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40513.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40514.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40515.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40516.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40517.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40518.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40519.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40520.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40521.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40522.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40523.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40524.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40525.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40526.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40527.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40528.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40529.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40530.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40531.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40532.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40533.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40534.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40535.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40536.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40537.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40538.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40539.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40540.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40541.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40542.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40543.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40544.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40545.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40546.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40547.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40548.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40549.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40550.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40551.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40552.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40553.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40554.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40555.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40556.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40557.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40558.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40559.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40560.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40561.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40562.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40563.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40564.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40565.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40566.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40567.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40568.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40569.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40570.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40571.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40572.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40573.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40574.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40575.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40576.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40577.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40578.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40579.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40580.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40581.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40582.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40583.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40584.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40585.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40586.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40587.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40588.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40589.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40590.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40591.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40592.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40593.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40594.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40595.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40596.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40597.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40598.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40599.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40600.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40601.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40602.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40603.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40604.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40605.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40606.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40607.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40608.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40609.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40610.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40611.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40612.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40613.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40614.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40615.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40616.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40617.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40618.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40619.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40620.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40621.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40622.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40623.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40624.png,3,0,test
adv_outputs\ANN_pgd\processed_images\test\img_40625.png,3,0,test
