image_id,label,isNight,split
E:\Fruit_Quality_Split\train\bad\IMG20200728140715.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_8201.JPG,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7474.JPG,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_8179.JPG,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_171824_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_144324.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_150221_24069.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153831_26107.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190924_151705.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154731.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_080307.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_9192.JPG,0,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200728131431.jpg,2,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_081321.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_8855.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_150843.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_9631.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_143619_22936.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_145557_23678.jpg,0,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200729172043.jpg,2,1,train
E:\Fruit_Quality_Split\train\good\20190820_153420_25759.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728174403.jpg,0,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200730132731_01.jpg,2,1,train
E:\Fruit_Quality_Split\train\bad\IMG_2368.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_153336_25677.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190923_175612.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_9379.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_084414_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_144803_23440.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153045_25411.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154639_26708.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153749_26044.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_9238.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7376.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190924_153410.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_2472.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_150533.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154513_26557.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_085509.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_151703_24822.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190923_182109.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_145706_23748.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_9433.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_171625.jpg,1,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200728131849.jpg,2,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190902_102806.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG20200728181238.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_151556.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_9397.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7866.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\20190812_183129.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_2213.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154754.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_175022_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_145758_23805.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190809_153348.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154544_26618.jpg,0,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200728125949.jpg,2,1,train
E:\Fruit_Quality_Split\train\bad\IMG_8036.JPG,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_181543_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190924_151826.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153334_25672.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_171800.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728125602_27094.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154109_26269.jpg,0,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200729172920.jpg,2,1,train
E:\Fruit_Quality_Split\train\good\IMG_1892.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_151342_24577.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_7925.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_171739.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728191227.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_175647_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG20200729173922.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728125632.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154620.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_8238.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_175503_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_6988.JPG,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7775.JPG,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_084558.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_153035.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG20200728191046.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_175814.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190809_122409.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_9588.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\IMG20200729173753_01.jpg,0,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200728191534.jpg,2,1,train
E:\Fruit_Quality_Split\train\good\IMG20200730132131.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_2108.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154136.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_174944_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_8224.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_8613.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190902_102805.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_143740_23003.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7585.JPG,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG20200730132857.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_2089.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_2466.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728181635.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_080929.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_081313_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190813_130104.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_152940_25335.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_8499.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_152231_24971.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_152839_25259.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728125541_27062.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_8218.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190923_181625_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7923.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728125110_01_26946.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_9342.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_175326.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190923_182215_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_2233.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_175447.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190809_160245.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154544_26616.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190924_153619.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153452_25812.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_8069.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_151430_24659.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_144724_23427.jpg,0,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200729173554.jpg,2,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_175045.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_175739.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_172256.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_144648_23356.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_180758.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190902_103644_1.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_8925.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_150137.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154124_26300.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_150220_24066.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_145734_23775.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7877.JPG,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7592.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_153653.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153303_25616.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_9430.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153744_26035.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_175838.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7853.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190924_153344.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_2669.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153123_25478.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_175051.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7925.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_151101_24504.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_9446.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_152238.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154331_26511.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_151609.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_080938.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_175332_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728181651_27211.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728125513.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_151953_24903.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154605_26653.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_175549.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_154157_26363.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_151417.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_2209.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_2431.JPG,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_080014_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_144450.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190923_175516_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_9402.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_8294.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190813_131151.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_151129_24555.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_152709_25125.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190923_181839.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_175525_2.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_150905_24399.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190809_165051.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7620.JPG,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_180644.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190923_183855.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7193.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_153848_26136.jpg,0,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200728131723.jpg,2,1,train
E:\Fruit_Quality_Split\train\good\20190820_150843_24375.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_152013.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_143932_23094.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_172147_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_8147.JPG,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190820_085637.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_080642.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_8654.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_145500_23669.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_8574.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153254_25609.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153728.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_152725_25140.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_8154.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_1926.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_150501_24164.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_150158_24045.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190809_164234.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG20200729190239_01.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728142620.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_8671.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153625_25884.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728184618.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_8570.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728174113.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_2372.JPG,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7874.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_154514_26561.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_9606.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_9545.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_151028.jpg,0,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200729172110.jpg,2,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190923_182206_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_152920.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_151501.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153500_25835.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_144336_23232.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_8672.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153621.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190809_161617.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_0126.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_8245.JPG,0,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200728185037.jpg,2,1,train
E:\Fruit_Quality_Split\train\good\IMG_2674.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_150648.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190902_104532.jpg,0,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200728185038.jpg,2,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190902_102424.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728182202_01_27532.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_8622.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190923_175513.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190809_155831.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_8032.JPG,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190923_183736_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_181340.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_143932_23095.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153457_25827.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_180938.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728182153_01_27497.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190902_110832.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_1873.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190923_183709.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_175721_2.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190923_182037.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_154651_26726.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154538_26611.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_2096.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_8971.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_175004_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_153701.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_145758_23806.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_145725_23768.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7339.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_150344_24118.jpg,0,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200728130006.jpg,2,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190923_181936.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_081048_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200729173358.jpg,2,1,train
E:\Fruit_Quality_Split\train\good\20190820_143811_23027.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_172401.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_151702_24818.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_151644_24781.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_143742_23007.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153021.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_151556_24738.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_8942.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_175244_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_150406_24138.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154224_26400.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_152904_25284.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_151325_24565.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190813_125929.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728125048.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_175543.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190902_104346.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_151555_24734.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154116_26282.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_143621_22941.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_8120.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_154112_26274.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_084409.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190809_120507.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154750_26819.jpg,0,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200728183127.jpg,2,1,train
E:\Fruit_Quality_Split\train\good\20190813_130628.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_9637.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190902_111307.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190924_150856.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_150237_24076.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728182303_27601.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_8588.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154321_26491.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_154731_26776.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190902_103923.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_085429.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_175707_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_151815_24871.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190809_153344.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG20200728182649_01.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_175319.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_8498.JPG,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_172343.jpg,1,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200729173336.jpg,2,1,train
E:\Fruit_Quality_Split\train\good\20190820_154229_26417.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190809_120004.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_080743_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_144656.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190923_175718.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_175431_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_180039.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\20190820_154306_26471.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7274.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_8154.JPG,0,1,train
E:\Fruit_Quality_Split\train\mixed\IMG20200729172052.jpg,2,1,train
E:\Fruit_Quality_Split\train\good\IMG_8263.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153948.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_085101_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\good\IMG_8741.JPG,0,1,train
E:\Fruit_Quality_Split\train\good\20190809_121612.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153656_25951.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153810_26076.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_144656_23374.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190820_153747.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190822_080829_1.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7711.JPG,1,1,train
E:\Fruit_Quality_Split\train\good\20190813_130649.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG20200728125550_27069.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\20190812_185122.jpg,0,1,train
E:\Fruit_Quality_Split\train\good\IMG_20190924_153445.jpg,0,1,train
E:\Fruit_Quality_Split\train\bad\IMG_7999.JPG,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190824_174912.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG20200728175946.jpg,1,1,train
E:\Fruit_Quality_Split\train\bad\IMG_20190910_171915.jpg,1,1,train
